PlayerID,Season,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
2cf476c03b,2023-2024,0.23,0.23,0.46,0.23,0.46,0.43,0.15,0.58,0.43,0.58
4b10c477e8,2023-2024,0.00,0.13,0.13,0.00,0.13,0.07,0.13,0.20,0.07,0.20
9900397b96,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
fdd3c4ac4c,2023-2024,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
7316c3d162,2023-2024,0.06,0.00,0.06,0.06,0.06,0.06,0.09,0.15,0.06,0.15
547820dd40,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8b56017d2b,2023-2024,0.54,0.08,0.63,0.42,0.50,0.54,0.07,0.61,0.44,0.51
44693aa5f9,2023-2024,0.00,0.06,0.06,0.00,0.06,0.14,0.02,0.16,0.14,0.16
315812d192,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
335494a311,2023-2024,0.25,0.00,0.25,0.25,0.25,0.08,0.00,0.08,0.08,0.08
41a52129b5,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
7a559ee52d,2023-2024,0.10,0.15,0.26,0.10,0.26,0.06,0.09,0.15,0.06,0.15
1bdcb512e4,2023-2024,0.29,0.00,0.29,0.29,0.29,0.23,0.01,0.24,0.23,0.24
d423fdf4b4,2023-2024,0.60,0.32,0.92,0.48,0.80,0.42,0.25,0.67,0.33,0.57
3b75ce72dd,2023-2024,0.00,0.00,0.00,0.00,0.00,0.09,0.02,0.12,0.09,0.12
7a152bb922,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0487cbf4c9,2023-2024,0.04,0.04,0.08,0.04,0.08,0.05,0.09,0.15,0.05,0.15
893b7c4203,2023-2024,0.00,0.21,0.21,0.00,0.21,0.02,0.14,0.16,0.02,0.16
12c9f00bc1,2023-2024,0.00,0.62,0.62,0.00,0.62,0.04,0.06,0.10,0.04,0.10
7cd9bc0fbc,2023-2024,0.55,0.16,0.71,0.32,0.47,0.64,0.13,0.77,0.46,0.58
62ab53c3d4,2023-2024,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
34ae763910,2023-2024,0.20,0.27,0.48,0.20,0.48,0.15,0.27,0.43,0.15,0.43
70f0bec23c,2023-2024,0.21,0.04,0.26,0.21,0.26,0.29,0.12,0.41,0.29,0.41
25cd3c0c5d,2023-2024,0.00,0.00,0.00,0.00,0.00,0.14,0.04,0.18,0.14,0.18
12e81885a9,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
299a29e600,2023-2024,0.28,0.09,0.37,0.28,0.37,0.24,0.49,0.73,0.24,0.73
9bde8d22db,2023-2024,0.00,0.22,0.22,0.00,0.22,0.15,0.20,0.36,0.15,0.36
0f18a887f4,2023-2024,0.48,0.00,0.48,0.48,0.48,0.23,0.07,0.30,0.23,0.30
2a1a942018,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89319bb43d,2023-2024,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
2c58fbb8a4,2023-2024,0.00,0.00,0.00,0.00,0.00,1.35,0.00,1.35,1.35,1.35
a30f39e533,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c6dab4c9a7,2023-2024,0.08,0.24,0.32,0.08,0.32,0.25,0.13,0.38,0.25,0.38
6f4921e745,2023-2024,0.00,0.00,0.00,0.00,0.00,0.05,0.03,0.08,0.05,0.08
c09f6487a6,2023-2024,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.26,0.13,0.26
63a323c87b,2023-2024,0.16,0.24,0.39,0.16,0.39,0.15,0.35,0.50,0.15,0.50
12bdf1d10e,2023-2024,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
3bb905b145,2023-2024,0.06,0.11,0.17,0.06,0.17,0.08,0.13,0.20,0.08,0.20
6bb056f4c9,2023-2024,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.04,0.10
1a5c162aa5,2023-2024,0.07,0.07,0.14,0.07,0.14,0.06,0.08,0.13,0.06,0.13
da6c3d0907,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
17625e8ce3,2023-2024,0.36,0.00,0.36,0.36,0.36,0.28,0.03,0.31,0.28,0.31
eb732116cd,2023-2024,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
10fb5bb2b4,2023-2024,0.10,0.10,0.20,0.10,0.20,0.09,0.08,0.18,0.09,0.18
194a1ad268,2023-2024,0.07,0.00,0.07,0.07,0.07,0.09,0.11,0.20,0.09,0.20
286da18e13,2023-2024,0.69,0.34,1.03,0.69,1.03,0.34,0.14,0.49,0.34,0.49
d75aa8f552,2023-2024,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
bd3f27b4e0,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
dd29fbb5fd,2023-2024,0.00,0.20,0.20,0.00,0.20,0.23,0.19,0.42,0.23,0.42
76756f6684,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1c0e9dc555,2023-2024,0.30,0.10,0.39,0.30,0.39,0.19,0.14,0.33,0.19,0.33
1eeda5cb31,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
b567cb9585,2023-2024,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
97c419ee14,2023-2024,0.00,0.00,0.00,0.00,0.00,0.77,0.00,0.77,0.77,0.77
7d9ba0860a,2023-2024,0.33,0.04,0.37,0.33,0.37,0.47,0.07,0.54,0.47,0.54
3dbe543b01,2023-2024,0.33,0.13,0.46,0.33,0.46,0.13,0.10,0.23,0.13,0.23
5a63ee11d3,2023-2024,0.00,0.00,0.00,0.00,0.00,0.23,0.14,0.37,0.23,0.37
8d8712fe2c,2023-2024,0.00,0.00,0.00,0.00,0.00,0.51,0.00,0.51,0.51,0.51
3ee5834b8b,2023-2024,0.64,0.00,0.64,0.64,0.64,0.23,0.14,0.37,0.23,0.37
a29d589e79,2023-2024,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.04,0.04,0.04
6a101d78ee,2023-2024,0.22,0.13,0.35,0.09,0.22,0.22,0.18,0.41,0.12,0.30
30f3804033,2023-2024,0.12,0.12,0.24,0.12,0.24,0.09,0.10,0.20,0.09,0.20
79d6f578d8,2023-2024,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
315a8cb32e,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.42,0.00,0.42
be8121a575,2023-2024,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.05,0.03,0.05
58755fd39a,2023-2024,0.26,0.26,0.52,0.26,0.52,0.18,0.23,0.41,0.18,0.41
380e39a1c5,2023-2024,0.00,0.34,0.34,0.00,0.34,0.08,0.15,0.24,0.08,0.24
e33ddc358c,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c293acf967,2023-2024,0.00,0.21,0.21,0.00,0.21,0.02,0.06,0.08,0.02,0.08
9e8bd3cbec,2023-2024,0.05,0.11,0.16,0.05,0.16,0.23,0.09,0.32,0.23,0.32
245aa40855,2023-2024,0.26,0.13,0.38,0.17,0.30,0.35,0.13,0.48,0.21,0.34
92f8da95c2,2023-2024,0.00,0.00,0.00,0.00,0.00,0.16,0.14,0.30,0.16,0.30
efa10b37d4,2023-2024,0.00,0.00,0.00,0.00,0.00,0.28,0.13,0.41,0.28,0.41
9845a5b27b,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c7b8369ed2,2023-2024,0.00,0.17,0.17,0.00,0.17,0.07,0.08,0.16,0.07,0.16
0cf453a509,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0fdc7cc55e,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
09004a4ca0,2023-2024,0.23,0.23,0.46,0.23,0.46,0.14,0.25,0.39,0.14,0.39
3ac6423825,2023-2024,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.15,0.11,0.15
f9b064a8ce,2023-2024,0.17,0.04,0.21,0.04,0.08,0.18,0.10,0.28,0.05,0.15
999df5d993,2023-2024,0.74,0.00,0.74,0.74,0.74,0.50,0.08,0.58,0.50,0.58
ba0a097afd,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6f4f3e6877,2023-2024,0.20,0.05,0.25,0.20,0.25,0.21,0.11,0.32,0.19,0.30
c455276a08,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
6d54c228a0,2023-2024,0.39,0.16,0.55,0.35,0.51,0.42,0.16,0.58,0.29,0.46
f125c86720,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
d96130a85f,2023-2024,0.15,0.00,0.15,0.15,0.15,0.06,0.06,0.12,0.06,0.12
c65efe9030,2023-2024,0.51,0.07,0.58,0.51,0.58,0.54,0.16,0.70,0.54,0.70
93575b98d3,2023-2024,0.72,0.72,1.44,0.72,1.44,0.51,0.43,0.95,0.51,0.95
97a73f1363,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
243e70f02e,2023-2024,0.16,0.12,0.28,0.12,0.24,0.21,0.16,0.36,0.17,0.33
5ae246a456,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13
020b6ac73a,2023-2024,0.04,0.00,0.04,0.04,0.04,0.04,0.01,0.05,0.04,0.05
d55419b394,2023-2024,0.35,0.12,0.47,0.27,0.39,0.39,0.10,0.49,0.27,0.37
dd3db31452,2023-2024,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.08,0.06,0.08
d262e61618,2023-2024,0.33,0.23,0.56,0.33,0.56,0.15,0.10,0.25,0.15,0.25
b0f8ec8a5a,2023-2024,0.00,0.00,0.00,0.00,0.00,0.43,0.08,0.51,0.37,0.45
813c2fa149,2023-2024,0.07,0.14,0.21,0.07,0.21,0.05,0.09,0.14,0.05,0.14
d7ce136454,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82c182c9f7,2023-2024,0.07,0.07,0.13,0.07,0.13,0.10,0.04,0.14,0.10,0.14
b7d3f7ff3f,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
7dc85fde49,2023-2024,0.20,0.20,0.41,0.20,0.41,0.30,0.23,0.53,0.30,0.53
f054ca28c9,2023-2024,0.12,0.25,0.37,0.12,0.37,0.10,0.34,0.44,0.10,0.44
25f1d9a4a0,2023-2024,0.00,0.32,0.32,0.00,0.32,0.05,0.03,0.08,0.05,0.08
c373e2ef77,2023-2024,0.00,0.07,0.07,0.00,0.07,0.02,0.03,0.05,0.02,0.05
3ee93dfee5,2023-2024,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.07,0.03,0.07
324faf4ef1,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8c9185e589,2023-2024,0.55,0.08,0.63,0.44,0.51,0.37,0.17,0.54,0.27,0.44
e3f4cee28b,2023-2024,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09
1f762023cf,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
96de714e5b,2023-2024,0.11,0.00,0.11,0.11,0.11,0.12,0.06,0.18,0.12,0.18
3f87ec885b,2023-2024,0.05,0.23,0.28,0.05,0.28,0.04,0.20,0.24,0.03,0.24
103ccb18e7,2023-2024,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
e82df644d2,2023-2024,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.03,0.02,0.03
9b318374da,2023-2024,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.06,0.03,0.06
74c13d7db4,2023-2024,0.22,0.17,0.39,0.22,0.39,0.19,0.20,0.39,0.19,0.39
afd588cb84,2023-2024,0.10,0.00,0.10,0.10,0.10,0.44,0.07,0.51,0.44,0.51
0d8c9063a1,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c94379ee0e,2023-2024,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
9524e1fcfe,2023-2024,0.00,0.23,0.23,0.00,0.23,0.13,0.21,0.34,0.13,0.34
26a54a75e0,2023-2024,0.14,0.33,0.47,0.14,0.47,0.10,0.14,0.24,0.10,0.24
fb3f1144f5,2023-2024,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09
5476af5c4f,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0e640c23b3,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
c8ff3d095f,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ea9763a005,2023-2024,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.91,0.91,0.91
6c9f107a77,2023-2024,0.00,0.00,0.00,0.00,0.00,0.11,0.21,0.33,0.11,0.33
1b8636de73,2023-2024,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
a29866f466,2023-2024,0.00,0.00,0.00,0.00,0.00,0.06,0.04,0.11,0.06,0.11
933c73350f,2023-2024,0.51,0.00,0.51,0.17,0.17,0.35,0.18,0.53,0.08,0.26
8c9f73aa85,2023-2024,0.13,0.00,0.13,0.13,0.13,0.17,0.06,0.22,0.17,0.22
72953cf579,2023-2024,0.09,0.18,0.28,0.05,0.23,0.11,0.17,0.28,0.07,0.24
5817a37b8b,2023-2024,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
ba30ebd82f,2023-2024,0.00,0.84,0.84,0.00,0.84,0.15,0.29,0.44,0.15,0.44
654ed6d67b,2023-2024,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
b9241cbea7,2023-2024,0.00,0.05,0.05,0.00,0.05,0.01,0.03,0.04,0.01,0.04
a92e3e3e50,2023-2024,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.07,0.06,0.07
ee37a584a4,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8d059e0e99,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.25,0.25,0.00,0.25
e10e8ca595,2023-2024,0.00,0.11,0.11,0.00,0.11,0.16,0.07,0.22,0.16,0.22
a0cb93e770,2023-2024,0.23,0.28,0.51,0.23,0.51,0.19,0.20,0.39,0.19,0.39
30e868ee2c,2023-2024,0.00,0.00,0.00,0.00,0.00,0.15,0.02,0.17,0.15,0.17
049de141fc,2023-2024,0.06,0.11,0.17,0.06,0.17,0.09,0.16,0.25,0.09,0.25
edb7e58514,2023-2024,0.24,0.24,0.47,0.24,0.47,0.16,0.15,0.31,0.16,0.31
e6e5ad2fff,2023-2024,0.00,0.10,0.10,0.00,0.10,0.06,0.04,0.10,0.06,0.10
b5a9d01c20,2023-2024,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.25,0.12,0.25
ad24d8aa0f,2023-2024,0.13,0.00,0.13,0.13,0.13,0.08,0.00,0.08,0.08,0.08
aae9d0dfa2,2023-2024,0.00,0.05,0.05,0.00,0.05,0.03,0.09,0.12,0.03,0.12
b1bcec8bfd,2023-2024,0.07,0.00,0.07,0.07,0.07,0.13,0.16,0.29,0.13,0.29
fbb3596781,2023-2024,0.18,0.06,0.24,0.18,0.24,0.09,0.08,0.17,0.09,0.17
3bddefd67d,2023-2024,0.14,0.21,0.34,0.14,0.34,0.17,0.40,0.57,0.17,0.57
53048c7017,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.00,0.07
0ef7dd14a8,2023-2024,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.12,0.04,0.12
cc449c13e4,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
4eb09d4270,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
3ce935eb87,2023-2024,0.05,0.05,0.11,0.05,0.11,0.07,0.03,0.10,0.07,0.10
07f17d3742,2023-2024,0.42,0.36,0.78,0.42,0.78,0.27,0.27,0.54,0.27,0.54
ba7f843bda,2023-2024,0.14,0.14,0.27,0.14,0.27,0.03,0.04,0.07,0.03,0.07
c368c0dfdc,2023-2024,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.02,0.02,0.02
211ba1b477,2023-2024,0.07,0.07,0.13,0.07,0.13,0.04,0.11,0.15,0.04,0.15
5ef3d3ef75,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
31296b5519,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
02dbb345a8,2023-2024,0.00,0.00,0.00,0.00,0.00,0.26,0.05,0.30,0.26,0.30
3c7ccc0a63,2023-2024,0.00,0.00,0.00,0.00,0.00,0.08,0.02,0.11,0.08,0.11
677c154aa8,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
19a72996b9,2023-2024,0.25,0.14,0.39,0.25,0.39,0.21,0.10,0.31,0.21,0.31
1ec4605e22,2023-2024,0.63,0.00,0.63,0.63,0.63,0.43,0.17,0.59,0.43,0.59
5b6a7dfca2,2023-2024,0.37,0.22,0.60,0.37,0.60,0.33,0.22,0.55,0.33,0.55
c5cabdbcae,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
23785b9642,2023-2024,0.00,0.00,0.00,0.00,0.00,0.06,0.09,0.15,0.06,0.15
d0ee4a6058,2023-2024,0.31,0.06,0.37,0.31,0.37,0.20,0.13,0.33,0.20,0.33
72c227cc1a,2023-2024,0.14,0.14,0.28,0.14,0.28,0.08,0.04,0.13,0.08,0.13
014a3fd502,2023-2024,0.00,0.18,0.18,0.00,0.18,0.14,0.16,0.30,0.14,0.30
278eef90f9,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
547d771ec3,2023-2024,0.08,0.00,0.08,0.08,0.08,0.02,0.13,0.15,0.02,0.15
2cd871855d,2023-2024,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
91f7e9177f,2023-2024,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.10,0.10,0.10
e5eb690465,2023-2024,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
9b49dfa205,2023-2024,0.08,0.00,0.08,0.08,0.08,0.02,0.02,0.04,0.02,0.04
13fcc1dee0,2023-2024,0.14,0.07,0.21,0.14,0.21,0.18,0.17,0.35,0.18,0.35
8b7f5165c9,2023-2024,0.00,0.00,0.00,0.00,0.00,0.12,0.08,0.21,0.12,0.21
e48698246b,2023-2024,0.74,0.25,0.99,0.50,0.74,0.63,0.15,0.78,0.43,0.59
74a0114f33,2023-2024,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08
57b62ecf12,2023-2024,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.05,0.04,0.05
c51d6e144a,2023-2024,0.15,0.22,0.37,0.15,0.37,0.18,0.12,0.30,0.18,0.30
b190269056,2023-2024,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.15,0.15,0.15
c448cf46a3,2023-2024,0.16,0.08,0.24,0.16,0.24,0.30,0.11,0.41,0.30,0.41
56c226268f,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
11f0906abf,2023-2024,0.27,0.27,0.54,0.27,0.54,0.26,0.24,0.50,0.26,0.50
61545025e3,2023-2024,0.06,0.00,0.06,0.06,0.06,0.03,0.02,0.05,0.03,0.05
f09b30e37c,2023-2024,0.16,0.00,0.16,0.16,0.16,0.05,0.06,0.12,0.05,0.12
7e855ce78e,2023-2024,0.00,0.90,0.90,0.00,0.90,0.20,0.62,0.82,0.14,0.77
8c6c6cfe6b,2023-2024,0.00,0.00,0.00,0.00,0.00,0.30,0.05,0.35,0.30,0.35
968a807da8,2023-2024,0.06,0.06,0.12,0.06,0.12,0.14,0.09,0.23,0.14,0.23
78a5a02549,2023-2024,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
eb6825775e,2023-2024,0.45,0.00,0.45,0.45,0.45,0.33,0.22,0.56,0.33,0.56
5a7b76dcef,2023-2024,0.65,0.13,0.78,0.39,0.52,0.59,0.32,0.91,0.39,0.70
735816d67b,2023-2024,0.00,0.06,0.06,0.00,0.06,0.03,0.02,0.05,0.03,0.05
5dc5dd81d5,2023-2024,0.11,0.11,0.22,0.00,0.11,0.16,0.10,0.26,0.08,0.18
0340c6e3f2,2023-2024,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03
